snoc2=# select ifs.interface_id_n as interface_id, inte.name_v as interface_name, ifs.file_id_n, ifs.file_name_v, st.status_n as status_id, st.name_v as status_desc, ifs.validated_on_dt,ifs.uploaded_on_dt,ifs.processed_on_dt,ifs.last_updated_time_dt, ifs.total_count_n,ifs.success_count_n,ifs.error_count_n from interface.tr_interface_file_summary ifs, interface.sd_status st, interface.ms_interface inte where ifs.interface_id_n = inte.interface_id_n and ifs.status_n = st.status_n and ifs.interface_id_n in (1169,1186,1187,1188,1189)  order by ifs.interface_id_n;

--------------+------------------------------------------+-----------+-------------------------------------------------+-----------+----------------+---------------------------+-------------------------------+-------------------------------+-------------------------------+---------------+-----------------+---------------
 interface_id |              interface_name              | file_id_n |                   file_name_v                   | status_id |  status_desc   |      validated_on_dt      |        uploaded_on_dt         |        processed_on_dt        |     last_updated_time_dt      | total_count_n | success_count_n | error_count_n
         1186 | INTHDP024 - Serious Customer Outlet      |     10116 | serious_customer_outlet_20210101090001_109.csv  |      1324 | File Completed | 2021-02-17 12:06:39+05:30 | 2021-02-17 12:11:40.986+05:30 | 2021-02-17 12:12:02.906+05:30 | 2021-02-17 12:12:10.736+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10120 | serious_customer_outlet_20210101090001_113.csv  |      1324 | File Completed | 2021-02-17 12:06:52+05:30 | 2021-02-17 12:11:41.233+05:30 | 2021-02-17 12:12:08.43+05:30  | 2021-02-17 12:12:10.784+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10118 | serious_customer_outlet_20210101090001_111.csv  |      1324 | File Completed | 2021-02-17 12:06:45+05:30 | 2021-02-17 12:11:41.076+05:30 | 2021-02-17 12:12:05.642+05:30 | 2021-02-17 12:12:10.76+05:30  |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10108 | serious_customer_outlet_20210101090001_101.csv  |      1324 | File Completed | 2021-02-17 12:06:13+05:30 | 2021-02-17 12:11:40.551+05:30 | 2021-02-17 12:11:51.682+05:30 | 2021-02-17 12:12:10.628+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10115 | serious_customer_outlet_20210101090001_108.csv  |      1324 | File Completed | 2021-02-17 12:06:35+05:30 | 2021-02-17 12:11:40.919+05:30 | 2021-02-17 12:12:01.529+05:30 | 2021-02-17 12:12:10.724+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10129 | serious_customer_outlet_20210101090001_123.csv  |      1323 | File Processed | 2021-02-17 12:07:22+05:30 | 2021-02-17 12:11:41.724+05:30 | 2021-02-17 12:12:20.978+05:30 | 2021-02-17 12:12:20.978+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10119 | serious_customer_outlet_20210101090001_112.csv  |      1324 | File Completed | 2021-02-17 12:06:49+05:30 | 2021-02-17 12:11:41.13+05:30  | 2021-02-17 12:12:07.009+05:30 | 2021-02-17 12:12:10.772+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10127 | serious_customer_outlet_20210101090001_120.csv  |      1323 | File Processed | 2021-02-17 12:07:15+05:30 | 2021-02-17 12:11:41.635+05:30 | 2021-02-17 12:12:18.202+05:30 | 2021-02-17 12:12:18.202+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10131 | serious_customer_outlet_20210101090001_125.csv  |      1323 | File Processed | 2021-02-17 12:07:28+05:30 | 2021-02-17 12:11:41.812+05:30 | 2021-02-17 12:12:23.761+05:30 | 2021-02-17 12:12:23.761+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10130 | serious_customer_outlet_20210101090001_124.csv  |      1323 | File Processed | 2021-02-17 12:07:25+05:30 | 2021-02-17 12:11:41.771+05:30 | 2021-02-17 12:12:22.357+05:30 | 2021-02-17 12:12:22.357+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10126 | serious_customer_outlet_20210101090001_119.csv  |      1323 | File Processed | 2021-02-17 12:07:12+05:30 | 2021-02-17 12:11:41.589+05:30 | 2021-02-17 12:12:16.82+05:30  | 2021-02-17 12:12:16.82+05:30  |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10114 | serious_customer_outlet_20210101090001_107.csv  |      1324 | File Completed | 2021-02-17 12:06:32+05:30 | 2021-02-17 12:11:40.858+05:30 | 2021-02-17 12:12:00.088+05:30 | 2021-02-17 12:12:10.711+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10153 | serious_customer_cluster_20210101090001_123.csv |      1323 | File Processed | 2021-02-17 12:08:40+05:30 | 2021-02-17 12:12:11.971+05:30 | 2021-02-17 12:12:50.322+05:30 | 2021-02-17 12:12:50.322+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10133 | serious_customer_cluster_20210101090001_102.csv |      1324 | File Completed | 2021-02-17 12:07:35+05:30 | 2021-02-17 12:12:10.886+05:30 | 2021-02-17 12:12:23.148+05:30 | 2021-02-17 12:12:40.345+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10134 | serious_customer_cluster_20210101090001_103.csv |      1324 | File Completed | 2021-02-17 12:07:38+05:30 | 2021-02-17 12:12:10.928+05:30 | 2021-02-17 12:12:24.489+05:30 | 2021-02-17 12:12:40.374+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10136 | serious_customer_cluster_20210101090001_105.csv |      1324 | File Completed | 2021-02-17 12:07:44+05:30 | 2021-02-17 12:12:11.013+05:30 | 2021-02-17 12:12:27.2+05:30   | 2021-02-17 12:12:40.403+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10135 | serious_customer_cluster_20210101090001_104.csv |      1324 | File Completed | 2021-02-17 12:07:41+05:30 | 2021-02-17 12:12:10.969+05:30 | 2021-02-17 12:12:25.86+05:30  | 2021-02-17 12:12:40.39+05:30  |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10141 | serious_customer_cluster_20210101090001_110.csv |      1324 | File Completed | 2021-02-17 12:08:00+05:30 | 2021-02-17 12:12:11.318+05:30 | 2021-02-17 12:12:34.05+05:30  | 2021-02-17 12:12:40.465+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10143 | serious_customer_cluster_20210101090001_112.csv |      1324 | File Completed | 2021-02-17 12:08:06+05:30 | 2021-02-17 12:12:11.437+05:30 | 2021-02-17 12:12:36.754+05:30 | 2021-02-17 12:12:40.49+05:30  |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10145 | serious_customer_cluster_20210101090001_114.csv |      1324 | File Completed | 2021-02-17 12:08:14+05:30 | 2021-02-17 12:12:11.547+05:30 | 2021-02-17 12:12:39.48+05:30  | 2021-02-17 12:12:40.519+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10146 | serious_customer_cluster_20210101090001_115.csv |      1323 | File Processed | 2021-02-17 12:08:18+05:30 | 2021-02-17 12:12:11.604+05:30 | 2021-02-17 12:12:40.88+05:30  | 2021-02-17 12:12:40.88+05:30  |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10148 | serious_customer_cluster_20210101090001_117.csv |      1323 | File Processed | 2021-02-17 12:08:24+05:30 | 2021-02-17 12:12:11.737+05:30 | 2021-02-17 12:12:43.602+05:30 | 2021-02-17 12:12:43.602+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10149 | serious_customer_cluster_20210101090001_118.csv |      1323 | File Processed | 2021-02-17 12:08:27+05:30 | 2021-02-17 12:12:11.785+05:30 | 2021-02-17 12:12:44.936+05:30 | 2021-02-17 12:12:44.936+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10151 | serious_customer_cluster_20210101090001_120.csv |      1323 | File Processed | 2021-02-17 12:08:34+05:30 | 2021-02-17 12:12:11.878+05:30 | 2021-02-17 12:12:47.663+05:30 | 2021-02-17 12:12:47.663+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10152 | serious_customer_cluster_20210101090001_121.csv |      1323 | File Processed | 2021-02-17 12:08:37+05:30 | 2021-02-17 12:12:11.925+05:30 | 2021-02-17 12:12:48.992+05:30 | 2021-02-17 12:12:48.992+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10154 | serious_customer_cluster_20210101090001_124.csv |      1323 | File Processed | 2021-02-17 12:08:43+05:30 | 2021-02-17 12:12:12.071+05:30 | 2021-02-17 12:12:51.781+05:30 | 2021-02-17 12:12:51.781+05:30 |           100 |             100 |             0
